Date(yyyy/MM/dd),Time,Ref,Sen,ATN,Flow,Temp,Status,Battery,BC,DATE
1/24/2017,13:05,918959,791921,14.88,149,15,0,100,3996,1/24/17 13:05
1/24/2017,13:10,918837,787964,15.37,149,15,0,100,3718,1/24/17 13:10
1/24/2017,13:15,918670,783854,15.87,149,16,0,100,3849,1/24/17 13:15
1/24/2017,13:20,918440,779666,16.38,149,16,0,100,3893,1/24/17 13:20
1/24/2017,13:25,918274,775349,16.92,149,16,0,100,4095,1/24/17 13:25
1/24/2017,13:30,918268,770875,17.5,149,16,0,100,4407,1/24/17 13:30
1/24/2017,13:35,918196,766267,18.09,149,16,0,100,4511,1/24/17 13:35
1/24/2017,13:40,918134,761888,18.65,149,16,0,100,4318,1/24/17 13:40
1/24/2017,13:45,918045,757632,19.2,148,16,0,100,4225,1/24/17 13:45
1/24/2017,13:50,917999,753348,19.77,149,16,0,100,4285,1/24/17 13:50
1/24/2017,13:55,918003,749089,20.33,149,16,0,100,4326,1/24/17 13:55
1/24/2017,14:00,917899,744737,20.91,148,16,0,100,4385,1/24/17 14:00
1/24/2017,14:05,917785,740351,21.48,149,16,0,100,4409,1/24/17 14:05
1/24/2017,14:10,917716,736136,22.05,149,16,0,100,4296,1/24/17 14:10
1/24/2017,14:15,917873,732056,22.62,149,16,0,100,4368,1/24/17 14:15
1/24/2017,14:20,918105,727843,23.22,149,15,0,100,4593,1/24/17 14:20
1/24/2017,14:25,918352,723350,23.87,148,15,0,100,4959,1/24/17 14:25
1/24/2017,14:30,918544,719086,24.48,149,15,0,100,4667,1/24/17 14:30
1/24/2017,14:35,918651,714870,25.08,148,15,0,100,4603,1/24/17 14:35
1/24/2017,14:40,918841,710805,25.67,149,15,0,100,4505,1/24/17 14:40
1/24/2017,14:45,918847,706446,26.29,149,15,0,100,4695,1/24/17 14:45
1/24/2017,14:50,918834,702481,26.85,149,15,0,100,4280,1/24/17 14:50
1/24/2017,14:55,918728,698172,27.45,149,15,0,100,4603,1/24/17 14:55
1/24/2017,15:00,918500,694586,27.94,149,15,0,100,3737,1/24/17 15:00
1/24/2017,15:05,918376,690688,28.49,149,16,0,100,4188,1/24/17 15:05
1/24/2017,15:10,918170,686907,29.02,149,16,0,100,4014,1/24/17 15:10
1/24/2017,15:15,917900,683126,29.54,149,16,0,100,3984,1/24/17 15:15
1/24/2017,15:20,917750,679425,30.07,149,16,0,100,4017,1/24/17 15:20
1/24/2017,15:25,917573,675172,30.68,149,16,0,100,4640,1/24/17 15:25
1/24/2017,15:30,917483,671596,31.2,149,16,0,100,3974,1/24/17 15:30
1/24/2017,15:35,917483,667975,31.74,148,16,0,100,4150,1/24/17 15:35
1/24/2017,15:40,917428,664592,32.24,149,16,0,100,3825,1/24/17 15:40
1/24/2017,15:45,917384,661750,32.66,149,16,0,100,3231,1/24/17 15:45
1/24/2017,15:50,917502,658845,33.12,148,16,0,100,3476,1/24/17 15:50
1/24/2017,15:55,917684,656132,33.55,148,15,0,100,3319,1/24/17 15:55
1/24/2017,16:00,917877,653680,33.94,149,15,0,100,3015,1/24/17 16:00
1/24/2017,16:05,917967,651077,34.35,149,15,0,100,3117,1/24/17 16:05
1/24/2017,16:10,918010,648246,34.79,148,15,0,100,3381,1/24/17 16:10
1/24/2017,16:15,918121,645357,35.25,149,15,0,100,3498,1/24/17 16:15
1/24/2017,16:20,918097,642311,35.72,149,15,0,100,3587,1/24/17 16:20
1/24/2017,16:25,918144,639443,36.18,148,15,0,100,3474,1/24/17 16:25
1/24/2017,16:30,918106,636553,36.62,149,15,0,100,3422,1/24/17 16:30
1/24/2017,16:35,918092,633804,37.06,149,15,0,100,3288,1/24/17 16:35
1/24/2017,16:40,918076,631102,37.48,149,15,0,100,3244,1/24/17 16:40
1/24/2017,16:45,918041,628362,37.91,148,15,0,100,3310,1/24/17 16:45
1/24/2017,16:50,918139,625208,38.43,149,15,0,100,3918,1/24/17 16:50
1/24/2017,16:55,918142,621693,38.99,149,15,0,100,4301,1/24/17 16:55
1/24/2017,17:00,918120,618470,39.51,149,15,0,100,3945,1/24/17 17:00
1/24/2017,17:05,918122,615325,40.02,148,15,0,100,3915,1/24/17 17:05
1/24/2017,17:10,918202,612272,40.52,148,15,0,100,3885,1/24/17 17:10
1/24/2017,17:15,918227,608977,41.07,149,15,0,100,4135,1/24/17 17:15
1/24/2017,17:20,918284,605981,41.57,149,15,0,100,3807,1/24/17 17:20
1/24/2017,17:25,918399,603051,42.06,149,15,0,100,3791,1/24/17 17:25
1/24/2017,17:30,918434,600054,42.57,149,15,0,100,3828,1/24/17 17:30
1/24/2017,17:35,918497,597066,43.07,149,15,0,100,3858,1/24/17 17:35
1/24/2017,17:40,918504,593885,43.61,149,15,0,100,4079,1/24/17 17:40
1/24/2017,17:45,918521,590845,44.12,149,15,0,100,3927,1/24/17 17:45
1/24/2017,17:50,918484,587727,44.65,149,15,0,100,4003,1/24/17 17:50
1/24/2017,17:55,918392,584704,45.15,149,15,0,100,3855,1/24/17 17:55
1/24/2017,18:00,918330,581693,45.66,149,15,0,100,3885,1/24/17 18:00
1/24/2017,18:05,918318,578556,46.2,148,15,0,100,4141,1/24/17 18:05
1/24/2017,18:10,918244,575422,46.74,149,15,0,100,4080,1/24/17 18:10
1/24/2017,18:15,918307,572126,47.32,149,15,0,100,4432,1/24/17 18:15
1/24/2017,18:20,918383,568891,47.89,149,15,0,100,4386,1/24/17 18:20
1/24/2017,18:25,918482,565677,48.47,149,15,0,100,4402,1/24/17 18:25
1/24/2017,18:30,918551,562159,49.1,149,14,0,100,4814,1/24/17 18:30
1/24/2017,18:35,918610,558482,49.76,149,14,0,100,5052,1/24/17 18:35
1/24/2017,18:40,918714,554660,50.46,149,14,0,100,5322,1/24/17 18:40
1/24/2017,18:45,918843,549998,51.32,149,14,0,100,6542,1/24/17 18:45
1/24/2017,18:50,919070,544890,52.28,149,14,0,100,7302,1/24/17 18:50
1/24/2017,18:55,919133,539507,53.28,149,14,0,100,7622,1/24/17 18:55
1/24/2017,19:00,919128,533919,54.32,149,14,0,100,7934,1/24/17 19:00
1/24/2017,19:05,919192,528811,55.29,149,14,0,100,7382,1/24/17 19:05
1/24/2017,19:10,919236,524094,56.19,149,14,0,100,6868,1/24/17 19:10
1/24/2017,19:15,919323,519615,57.05,149,14,0,100,6616,1/24/17 19:15
1/24/2017,19:20,919309,515605,57.83,149,14,0,100,5895,1/24/17 19:20
1/24/2017,19:25,919343,512066,58.52,149,14,0,100,5279,1/24/17 19:25
1/24/2017,19:30,919305,508508,59.21,149,14,0,100,5284,1/24/17 19:30
1/24/2017,19:35,919272,505275,59.85,149,14,0,100,4835,1/24/17 19:35
1/24/2017,19:40,919198,502116,60.47,149,14,0,100,4720,1/24/17 19:40
1/24/2017,19:45,919265,499317,61.03,149,14,0,100,4317,1/24/17 19:45
1/24/2017,19:50,919376,496581,61.59,149,14,0,100,4281,1/24/17 19:50
1/24/2017,19:55,919516,494189,62.09,149,13,0,100,3797,1/24/17 19:55
1/24/2017,20:00,919733,491745,62.61,149,13,0,100,3960,1/24/17 20:00
1/24/2017,20:05,919877,489375,63.11,149,13,0,100,3803,1/24/17 20:05
1/24/2017,20:10,919985,487051,63.6,149,13,0,100,3719,1/24/17 20:10
1/24/2017,20:15,920078,484868,64.06,149,13,0,100,3502,1/24/17 20:15
1/24/2017,20:20,919991,482704,64.5,149,13,0,100,3338,1/24/17 20:20
1/24/2017,20:25,919977,480698,64.91,149,13,0,100,3163,1/24/17 20:25
1/24/2017,20:30,919958,478757,65.31,149,13,0,100,3069,1/24/17 20:30
1/24/2017,20:35,919934,477028,65.67,149,13,0,100,2739,1/24/17 20:35
1/24/2017,20:40,919979,475472,66,149,13,0,100,2528,1/24/17 20:40
1/24/2017,20:45,920071,473956,66.33,149,13,0,100,2511,1/24/17 20:45
1/24/2017,20:50,920288,472471,66.67,149,13,0,100,2572,1/24/17 20:50
1/24/2017,20:55,920409,470970,67,149,12,0,100,2526,1/24/17 20:55
1/24/2017,21:00,920473,469502,67.32,149,12,0,100,2433,1/24/17 21:00
1/24/2017,21:05,920577,468213,67.61,149,12,0,100,2182,1/24/17 21:05
1/24/2017,21:10,920530,466709,67.92,149,12,0,100,2414,1/24/17 21:10
1/24/2017,21:15,920485,465663,68.14,149,12,0,100,1673,1/24/17 21:15
1/24/2017,21:20,920426,464621,68.36,149,13,0,100,1659,1/24/17 21:20
1/24/2017,21:25,920306,463881,68.51,149,13,0,100,1116,1/24/17 21:25
1/24/2017,21:30,920065,463164,68.64,149,13,0,100,980,1/24/17 21:30
1/24/2017,21:35,919913,462500,68.76,148,13,0,100,974,1/24/17 21:35
1/24/2017,21:40,919768,461741,68.91,149,13,0,100,1132,1/24/17 21:40
1/24/2017,21:45,919559,460976,69.05,149,13,0,100,1091,1/24/17 21:45
1/24/2017,21:50,919421,460284,69.19,149,13,0,100,1031,1/24/17 21:50
1/24/2017,21:55,919318,459546,69.34,149,13,0,100,1138,1/24/17 21:55
1/25/2017,22:00,919193,458762,69.5,149,13,0,100,1198,1/24/17 22:00
1/25/2017,22:05,919178,458076,69.64,149,13,0,100,1128,1/24/17 22:05
1/25/2017,22:10,919179,457364,69.8,149,13,0,100,1187,1/24/17 22:10
1/25/2017,22:15,919122,456571,69.97,149,13,0,100,1276,1/24/17 22:15
1/25/2017,22:20,919107,455800,70.13,148,13,0,100,1285,1/24/17 22:20
1/25/2017,22:25,919059,455039,70.3,149,13,0,100,1234,1/24/17 22:25
1/25/2017,22:30,919042,454344,70.45,149,13,0,100,1151,1/24/17 22:30
1/25/2017,22:35,919028,453718,70.58,149,13,0,100,1040,1/24/17 22:35
1/25/2017,22:40,919035,453135,70.71,148,13,0,100,993,1/24/17 22:40
1/25/2017,22:45,919043,452540,70.85,149,13,0,100,1008,1/24/17 22:45
1/25/2017,22:50,919075,452035,70.96,149,13,0,100,878,1/24/17 22:50
1/25/2017,22:55,919169,451453,71.1,149,13,0,100,1060,1/24/17 22:55
1/25/2017,23:00,919254,450660,71.28,149,13,0,100,1411,1/24/17 23:00
1/25/2017,23:05,919321,449967,71.45,149,13,0,100,1229,1/24/17 23:05
1/25/2017,23:10,919326,449366,71.58,149,13,0,100,1023,1/24/17 23:10
1/25/2017,23:15,919346,448646,71.74,149,13,0,100,1239,1/24/17 23:15
1/25/2017,23:20,919285,447926,71.9,149,13,0,100,1174,1/24/17 23:20
1/25/2017,23:25,919417,447295,72.05,149,13,0,100,1184,1/24/17 23:25
1/25/2017,23:30,919327,446460,72.23,149,13,0,100,1350,1/24/17 23:30
1/25/2017,23:35,919225,445812,72.36,149,13,0,100,1023,1/24/17 23:35
1/25/2017,23:40,919232,445184,72.51,149,13,0,100,1081,1/24/17 23:40
1/25/2017,23:45,919189,444583,72.64,149,13,0,100,994,1/24/17 23:45
1/25/2017,23:50,919036,443970,72.76,149,13,0,100,925,1/24/17 23:50
1/25/2017,23:55,919050,443349,72.9,149,13,0,100,1079,1/24/17 23:55
1/25/2017,0:00,918994,442662,73.05,149,13,0,100,1136,1/25/17 0:00
1/25/2017,0:05,918896,442088,73.17,149,13,0,100,908,1/25/17 0:05
1/25/2017,0:10,918802,441444,73.3,149,13,0,100,1033,1/25/17 0:10
1/25/2017,0:15,918780,440927,73.42,149,13,0,100,875,1/25/17 0:15
1/25/2017,0:20,918820,440309,73.56,149,13,0,100,1103,1/25/17 0:20
1/25/2017,0:25,918855,439592,73.73,148,13,0,100,1280,1/25/17 0:25
1/25/2017,0:30,918792,439045,73.85,148,13,0,100,903,1/25/17 0:30
1/25/2017,0:35,918926,438475,73.99,149,13,0,100,1102,1/25/17 0:35
1/25/2017,0:40,919087,437950,74.13,149,13,0,100,1047,1/25/17 0:40
1/25/2017,0:45,919121,437442,74.25,149,13,0,100,913,1/25/17 0:45
1/25/2017,0:50,919025,436928,74.35,148,13,0,100,822,1/25/17 0:50
1/25/2017,0:55,919020,436461,74.46,148,13,0,100,817,1/25/17 0:55
1/25/2017,1:00,919005,436160,74.53,149,13,0,100,514,1/25/17 1:00
1/25/2017,1:05,919011,435728,74.63,149,13,0,100,760,1/25/17 1:05
1/25/2017,1:10,918998,435451,74.69,149,13,0,100,474,1/25/17 1:10
1/25/2017,1:15,918975,435150,74.76,149,13,0,100,508,1/25/17 1:15
1/25/2017,1:20,918986,434779,74.84,148,13,0,100,664,1/25/17 1:20
1/25/2017,1:25,918950,434479,74.91,147,13,0,100,503,1/25/17 1:25
1/25/2017,1:30,919021,434151,74.99,148,13,0,100,639,1/25/17 1:30
1/25/2017,1:35,919065,433727,75.09,148,13,0,100,787,1/25/17 1:35
1/25/2017,1:40,919183,433308,75.2,149,13,0,100,835,1/25/17 1:40
1/25/2017,1:45,919194,432771,75.33,149,13,0,100,955,1/25/17 1:45
1/25/2017,1:50,919242,432341,75.43,149,13,0,100,798,1/25/17 1:50
1/25/2017,1:55,919183,431770,75.56,149,13,0,100,959,1/25/17 1:55
1/25/2017,2:00,919196,431337,75.66,148,13,0,100,781,1/25/17 2:00
1/25/2017,2:05,919187,430785,75.79,147,13,0,100,982,1/25/17 2:05
1/25/2017,2:10,919073,430246,75.9,149,13,0,100,860,1/25/17 2:10
1/25/2017,2:15,918934,429648,76.02,149,13,0,100,945,1/25/17 2:15
1/25/2017,2:20,918844,429204,76.12,149,13,0,100,714,1/25/17 2:20
1/25/2017,2:25,918739,428564,76.26,149,13,0,100,1051,1/25/17 2:25
1/25/2017,2:30,918662,428145,76.35,148,13,0,100,686,1/25/17 2:30
1/25/2017,2:35,918599,427674,76.45,150,13,0,100,782,1/25/17 2:35
1/25/2017,2:40,918579,427233,76.55,148,13,0,100,775,1/25/17 2:40
1/25/2017,2:45,918616,426844,76.64,148,13,0,100,730,1/25/17 2:45
1/25/2017,2:50,918601,426315,76.77,149,13,0,100,933,1/25/17 2:50
1/25/2017,2:55,918547,425779,76.89,149,13,0,100,914,1/25/17 2:55
1/25/2017,3:00,918547,425332,76.99,148,13,0,100,806,1/25/17 3:00
1/25/2017,3:05,918620,424830,77.12,149,13,0,100,961,1/25/17 3:05
1/25/2017,3:10,918591,424298,77.24,149,13,0,100,931,1/25/17 3:10
1/25/2017,3:15,918579,423809,77.35,149,13,0,100,869,1/25/17 3:15
1/25/2017,3:20,918553,423304,77.47,149,13,0,100,887,1/25/17 3:20
1/25/2017,3:25,918501,422830,77.58,149,13,0,100,811,1/25/17 3:25
1/25/2017,3:30,918518,422383,77.68,149,13,0,100,821,1/25/17 3:30
1/25/2017,3:35,918473,421921,77.79,149,13,0,100,797,1/25/17 3:35
1/25/2017,3:40,918486,421411,77.91,149,13,0,100,933,1/25/17 3:40
1/25/2017,3:45,918539,420985,78.02,148,13,0,100,821,1/25/17 3:45
1/25/2017,3:50,918532,420533,78.13,149,13,0,100,813,1/25/17 3:50
1/25/2017,3:55,918485,420062,78.23,148,13,0,100,821,1/25/17 3:55
1/25/2017,4:00,918413,419627,78.33,149,13,0,100,730,1/25/17 4:00
1/25/2017,4:05,918479,419162,78.45,149,13,0,100,900,1/25/17 4:05
1/25/2017,4:10,918464,418648,78.57,149,13,0,100,923,1/25/17 4:10
1/25/2017,4:15,918502,418182,78.68,148,13,0,100,887,1/25/17 4:15
1/25/2017,4:20,918482,417661,78.81,149,13,0,100,934,1/25/17 4:20
1/25/2017,4:25,918436,417188,78.91,149,13,0,100,826,1/25/17 4:25
1/25/2017,4:30,918420,416751,79.02,149,13,0,100,786,1/25/17 4:30
1/25/2017,4:35,918430,416200,79.15,149,13,0,100,1017,1/25/17 4:35
1/25/2017,4:40,918391,415787,79.25,149,13,0,100,725,1/25/17 4:40
1/25/2017,4:45,918413,415361,79.35,149,13,0,100,800,1/25/17 4:45
1/25/2017,4:50,918443,414956,79.45,149,13,0,100,769,1/25/17 4:50
1/25/2017,4:55,918470,414566,79.55,149,13,0,100,739,1/25/17 4:55
1/25/2017,5:00,918488,414146,79.65,149,13,0,100,788,1/25/17 5:00
1/25/2017,5:05,918538,413702,79.76,149,13,0,100,859,1/25/17 5:05
1/25/2017,5:10,918595,413240,79.88,149,13,0,100,899,1/25/17 5:10
1/25/2017,5:15,918575,412792,79.99,149,13,0,100,810,1/25/17 5:15
1/25/2017,5:20,918535,412357,80.09,149,13,0,100,771,1/25/17 5:20
1/25/2017,5:25,918504,411883,80.2,148,13,0,100,857,1/25/17 5:25
1/25/2017,5:30,918518,411450,80.31,149,13,0,100,814,1/25/17 5:30
1/25/2017,5:35,918536,410981,80.42,148,13,0,100,890,1/25/17 5:35
1/25/2017,5:40,918504,410473,80.54,149,13,0,100,916,1/25/17 5:40
1/25/2017,5:45,918516,410015,80.66,149,13,0,100,861,1/25/17 5:45
1/25/2017,5:50,918428,409450,80.78,149,13,0,100,978,1/25/17 5:50
1/25/2017,5:55,918442,409004,80.9,148,13,0,100,848,1/25/17 5:55
1/25/2017,6:00,918368,408444,81.02,149,13,0,100,983,1/25/17 6:00
1/25/2017,6:05,918398,407987,81.14,149,13,0,100,878,1/25/17 6:05
1/25/2017,6:10,918396,407364,81.29,148,13,0,100,1171,1/25/17 6:10
1/25/2017,6:15,918398,406769,81.44,149,13,0,100,1116,1/25/17 6:15
1/25/2017,6:20,918368,406246,81.56,149,13,0,100,956,1/25/17 6:20
1/25/2017,6:25,918328,405600,81.72,149,13,0,100,1180,1/25/17 6:25
1/25/2017,6:30,918311,404917,81.89,149,13,0,100,1271,1/25/17 6:30
1/25/2017,6:35,918308,404392,82.01,149,14,0,100,987,1/25/17 6:35
1/25/2017,6:40,918280,403827,82.15,149,13,0,100,1043,1/25/17 6:40
1/25/2017,6:45,918381,403147,82.33,149,13,0,100,1369,1/25/17 6:45
1/25/2017,6:50,918418,402440,82.51,149,13,0,100,1369,1/25/17 6:50
1/25/2017,6:55,918461,401662,82.71,149,13,0,100,1511,1/25/17 6:55
1/25/2017,7:00,918490,400964,82.89,149,13,0,100,1350,1/25/17 7:00
1/25/2017,7:05,918559,400486,83.01,149,13,0,100,967,1/25/17 7:05
1/25/2017,7:10,918702,399864,83.18,149,13,0,100,1304,1/25/17 7:10
1/25/2017,7:15,918913,399251,83.36,149,13,0,100,1345,1/25/17 7:15
1/25/2017,7:20,918972,398632,83.52,149,13,0,100,1232,1/25/17 7:20
1/25/2017,7:25,918960,397933,83.7,148,13,0,100,1337,1/25/17 7:25
1/25/2017,7:30,918998,397429,83.83,149,13,0,100,998,1/25/17 7:30
1/25/2017,7:35,919043,396883,83.97,149,13,0,100,1085,1/25/17 7:35
1/25/2017,7:40,919095,396348,84.11,149,13,0,100,1072,1/25/17 7:40
1/25/2017,7:45,919160,395797,84.26,149,13,0,100,1115,1/25/17 7:45
1/25/2017,7:50,919196,395158,84.42,149,13,0,100,1262,1/25/17 7:50
1/25/2017,7:55,919305,394564,84.58,149,13,0,100,1237,1/25/17 7:55
1/25/2017,8:00,919376,393937,84.75,149,13,0,100,1271,1/25/17 8:00
1/25/2017,8:05,919382,393304,84.91,149,13,0,100,1231,1/25/17 8:05
1/25/2017,8:10,919456,392843,85.04,149,12,0,100,956,1/25/17 8:10
1/25/2017,8:15,919523,392112,85.23,149,12,0,100,1476,1/25/17 8:15
1/25/2017,8:20,919535,391404,85.41,149,12,0,100,1388,1/25/17 8:20
1/25/2017,8:25,919587,390715,85.59,149,13,0,100,1386,1/25/17 8:25
1/25/2017,8:30,919508,390131,85.74,149,13,0,100,1075,1/25/17 8:30
1/25/2017,8:35,919427,389509,85.89,149,13,0,100,1149,1/25/17 8:35
1/25/2017,8:40,919387,389020,86.01,149,13,0,100,925,1/25/17 8:40
1/25/2017,8:45,919491,388526,86.15,149,12,0,100,1055,1/25/17 8:45
1/25/2017,8:50,919605,387900,86.32,149,12,0,100,1324,1/25/17 8:50
1/25/2017,8:55,919563,387312,86.47,149,12,0,100,1122,1/25/17 8:55
1/25/2017,9:00,919486,386814,86.59,149,12,0,100,917,1/25/17 9:00
1/25/2017,9:05,919520,386395,86.7,149,12,0,100,854,1/25/17 9:05
1/25/2017,9:10,919628,385831,86.86,149,12,0,100,1203,1/25/17 9:10
1/25/2017,9:15,919608,385145,87.03,149,12,0,100,1340,1/25/17 9:15
1/25/2017,9:20,919591,384758,87.13,149,12,0,100,752,1/25/17 9:20
1/25/2017,9:25,919554,384282,87.25,149,12,0,100,913,1/25/17 9:25
1/25/2017,9:30,919522,383768,87.38,149,13,0,100,994,1/25/17 9:30
1/25/2017,9:35,919437,383329,87.49,149,13,0,100,802,1/25/17 9:35
1/25/2017,9:40,919386,382855,87.6,148,13,0,100,907,1/25/17 9:40
1/25/2017,9:45,919338,382440,87.71,149,13,0,100,787,1/25/17 9:45
1/25/2017,9:50,919300,381964,87.83,149,13,0,100,918,1/25/17 9:50
1/25/2017,9:55,919283,381498,87.95,149,13,0,100,917,1/25/17 9:55
1/25/2017,10:00,919244,380936,88.09,149,13,0,100,1092,1/25/17 10:00
,,,,,,,,,,
1/25/2017,10:15:00,769816,911104,-16.85,148,18,0,100,,1/25/17 10:15
1/25/2017,10:20:00,769689,909410,-16.68,150,17,0,100,1284,1/25/17 10:20
1/25/2017,10:25:00,770099,907913,-16.46,149,16,0,100,1662,1/25/17 10:25
1/25/2017,10:30:00,770192,906376,-16.28,149,16,0,100,1384,1/25/17 10:30
1/25/2017,10:35:00,770483,904898,-16.08,149,15,0,100,1532,1/25/17 10:35
1/25/2017,10:40:00,770520,903307,-15.9,149,15,0,100,1378,1/25/17 10:40
1/25/2017,10:45:00,770740,901783,-15.7,149,15,0,100,1505,1/25/17 10:45
1/25/2017,10:50:00,770880,900149,-15.5,149,15,0,100,1521,1/25/17 10:50
1/25/2017,10:55:00,771073,898306,-15.27,149,15,0,100,1753,1/25/17 10:55
1/25/2017,11:00:00,771070,896478,-15.07,149,14,0,100,1550,1/25/17 11:00
1/25/2017,11:05:00,771216,894733,-14.86,149,14,0,100,1630,1/25/17 11:05
1/25/2017,11:10:00,771320,892882,-14.64,149,14,0,100,1682,1/25/17 11:10
1/25/2017,11:15:00,771439,891294,-14.44,149,14,0,100,1475,1/25/17 11:15
1/25/2017,11:20:00,771443,889689,-14.26,148,14,0,100,1387,1/25/17 11:20
1/25/2017,11:25:00,771527,888204,-14.08,149,14,0,100,1357,1/25/17 11:25
1/25/2017,11:30:00,771423,886475,-13.9,149,14,0,100,1383,1/25/17 11:30
1/25/2017,11:35:00,771511,884987,-13.72,149,14,0,100,1368,1/25/17 11:35
1/25/2017,11:40:00,771433,883524,-13.57,149,14,0,100,1184,1/25/17 11:40
1/25/2017,11:45:00,771585,882159,-13.39,148,14,0,100,1338,1/25/17 11:45
1/25/2017,11:50:00,771521,880658,-13.23,149,14,0,100,1235,1/25/17 11:50
1/25/2017,11:55:00,771623,879271,-13.06,149,14,0,100,1303,1/25/17 11:55
1/25/2017,12:00:00,771556,877775,-12.9,149,14,0,100,1232,1/25/17 12:00
1/25/2017,12:05:00,771447,876087,-12.72,149,14,0,100,1360,1/25/17 12:05
1/25/2017,12:10:00,771273,874489,-12.56,149,14,0,100,1220,1/25/17 12:10
1/25/2017,12:15:00,771249,873078,-12.4,149,14,0,100,1207,1/25/17 12:15
1/25/2017,12:20:00,771323,871473,-12.21,149,14,0,100,1476,1/25/17 12:20
1/25/2017,12:25:00,771339,869893,-12.02,149,14,0,100,1399,1/25/17 12:25
1/25/2017,12:30:00,771363,868210,-11.83,149,14,0,100,1500,1/25/17 12:30
1/25/2017,12:35:00,771212,866402,-11.64,149,14,0,100,1440,1/25/17 12:35
1/25/2017,12:40:00,771272,864849,-11.45,148,14,0,100,1437,1/25/17 12:40
1/25/2017,12:45:00,771108,863251,-11.29,149,14,0,100,1248,1/25/17 12:45
1/25/2017,12:50:00,771041,861667,-11.11,149,14,0,100,1334,1/25/17 12:50
1/25/2017,12:55:00,771039,860220,-10.94,149,14,0,100,1279,1/25/17 12:55
1/25/2017,13:00:00,771224,858934,-10.77,148,14,0,100,1332,1/25/17 13:00
1/25/2017,13:05:00,771069,857349,-10.61,149,14,0,100,1255,1/25/17 13:05
1/25/2017,13:10:00,771090,855840,-10.43,149,14,0,100,1364,1/25/17 13:10
1/25/2017,13:15:00,771086,854364,-10.26,149,14,0,100,1312,1/25/17 13:15
1/25/2017,13:20:00,771103,852832,-10.07,148,14,0,100,1395,1/25/17 13:20
1/25/2017,13:25:00,771069,851253,-9.89,150,14,0,100,1370,1/25/17 13:25
1/25/2017,13:30:00,771210,849748,-9.7,148,14,0,100,1499,1/25/17 13:30
1/25/2017,13:35:00,771294,848132,-9.5,149,14,0,100,1534,1/25/17 13:35
1/25/2017,13:40:00,771221,846428,-9.31,148,13,0,100,1471,1/25/17 13:40
1/25/2017,13:45:00,771319,844821,-9.1,149,13,0,100,1546,1/25/17 13:45
1/25/2017,13:50:00,771461,843326,-8.91,149,13,0,100,1491,1/25/17 13:50
1/25/2017,13:55:00,771399,841587,-8.71,149,13,0,100,1513,1/25/17 13:55
1/25/2017,14:00:00,771534,840040,-8.51,148,13,0,100,1547,1/25/17 14:00
1/25/2017,14:05:00,771537,838423,-8.31,149,13,0,100,1472,1/25/17 14:05
1/25/2017,14:10:00,771566,836968,-8.14,148,13,0,100,1362,1/25/17 14:10
1/25/2017,14:15:00,771558,835502,-7.96,149,13,0,100,1329,1/25/17 14:15
1/25/2017,14:20:00,771584,833879,-7.76,148,13,0,100,1518,1/25/17 14:20
1/25/2017,14:25:00,771477,832133,-7.57,149,13,0,100,1492,1/25/17 14:25
1/25/2017,14:30:00,771258,830346,-7.38,149,13,0,100,1423,1/25/17 14:30
1/25/2017,14:35:00,771353,828847,-7.19,149,13,0,100,1472,1/25/17 14:35
1/25/2017,14:40:00,771425,827509,-7.02,148,13,0,100,1312,1/25/17 14:40
1/25/2017,14:45:00,771352,826023,-6.85,149,13,0,100,1298,1/25/17 14:45
1/25/2017,14:50:00,771593,824774,-6.67,149,13,0,100,1392,1/25/17 14:50
1/25/2017,14:55:00,771731,823529,-6.5,148,13,0,100,1297,1/25/17 14:55
1/25/2017,15:00:00,771692,822194,-6.34,149,13,0,100,1198,1/25/17 15:00
1/25/2017,15:05:00,771789,820952,-6.18,148,13,0,100,1257,1/25/17 15:05
1/25/2017,15:10:00,771711,819601,-6.02,149,13,0,100,1179,1/25/17 15:10
1/25/2017,15:15:00,771753,818332,-5.86,149,12,0,100,1223,1/25/17 15:15
1/25/2017,15:20:00,771853,817110,-5.7,149,12,0,100,1238,1/25/17 15:20
1/25/2017,15:25:00,771865,815907,-5.55,149,12,0,100,1135,1/25/17 15:25
1/25/2017,15:30:00,771923,814626,-5.38,148,12,0,100,1264,1/25/17 15:30
1/25/2017,15:35:00,771845,813207,-5.22,149,12,0,100,1252,1/25/17 15:35
1/25/2017,15:40:00,771845,812067,-5.08,149,12,0,100,1070,1/25/17 15:40
1/25/2017,15:45:00,771954,810910,-4.92,148,12,0,100,1203,1/25/17 15:45
1/25/2017,15:50:00,772012,809606,-4.75,149,12,0,100,1284,1/25/17 15:50
1/25/2017,15:55:00,771969,808418,-4.61,149,12,0,100,1077,1/25/17 15:55
1/25/2017,16:00:00,771972,807098,-4.45,149,12,0,100,1249,1/25/17 16:00
1/25/2017,16:05:00,771902,805744,-4.29,149,12,0,100,1211,1/25/17 16:05
1/25/2017,16:10:00,771925,804351,-4.11,149,12,0,100,1342,1/25/17 16:10
1/25/2017,16:15:00,772014,802906,-3.92,149,12,0,100,1459,1/25/17 16:15
1/25/2017,16:20:00,772062,801635,-3.76,149,12,0,100,1255,1/25/17 16:20
1/25/2017,16:25:00,772050,800203,-3.58,149,12,0,100,1351,1/25/17 16:25
1/25/2017,16:30:00,772014,798706,-3.4,148,12,0,100,1401,1/25/17 16:30
